Date,MA5,MA20,MA5_to_MA20,Price_to_MA20,Daily_Return,Lag1_Return,Lag2_Return,Volume_Change,Volatility_5d,Target
2024-12-03,236.4016082763672,228.18161392211914,1.0360239118873689,1.0566562460645228,0.012771881913739014,0.009522536389068748,0.010215752012810997,-0.19270167916222625,0.005117469618564915,1
2024-12-04,237.98151550292968,229.16560592651368,1.0384696016698203,1.0536801701216147,0.0014836703234417659,0.012771881913739014,0.009522536389068748,0.14211934844702911,0.005852575195296091,1
2024-12-05,239.5932189941406,230.18731613159179,1.0408619511301471,1.0491328296057927,0.00012347708956528258,0.0014836703234417659,0.012771881913739014,-0.09800851209560224,0.005647554924655281,0
2024-12-06,240.68822326660157,230.96286087036134,1.0421079058320941,1.0447494617777566,-0.0008229736587773706,0.00012347708956528258,0.0014836703234417659,-0.07901553433465136,0.0061271770517905035,1
2024-12-09,242.1111328125,231.9460777282715,1.0438250785863128,1.0570710629809092,0.016101074718186448,-0.0008229736587773706,0.00012347708956528258,0.21097025814605685,0.007895414935489235,1
2024-12-10,243.12863464355468,233.11560592651367,1.0429530604664772,1.056115637409424,0.004133842035380919,0.016101074718186448,-0.0008229736587773706,-0.17322594805730007,0.00690772454869299,0
2024-12-11,243.82021789550782,234.22154083251954,1.0409811882752997,1.045698743283273,-0.005166048550183877,0.004133842035380919,0.016101074718186448,0.22459826411087147,0.008099661700951853,1
2024-12-12,244.7979705810547,235.35629119873047,1.0401165370776166,1.0468631727893383,0.005963710615935813,-0.005166048550183877,0.004133842035380919,-0.274927111122909,0.008024631089365237,1
2024-12-13,245.84925537109376,236.3454719543457,1.0402114046787572,1.043196412845949,0.0006855702389931828,0.005963710615935813,-0.005166048550183877,0.011526199374571,0.007821789530477742,1
2024-12-16,246.70181274414062,237.63920669555665,1.03813598847851,1.0496848448214207,0.011727720864164848,0.0006855702389931828,0.005963710615935813,0.5591715351693394,0.006268644410707291,1
2024-12-17,247.83656311035156,238.9041259765625,1.0373892125021957,1.0542755908658032,0.009719587041880251,0.011727720864164848,0.0006855702389931828,-0.006546112955268191,0.006884253455291944,0
2024-12-18,248.14658203125,239.88635177612304,1.0344339317096118,1.0274668136724836,-0.02142178972731157,0.009719587041880251,0.011727720864164848,0.1054922073977147,0.013398023608809508,1
2024-12-19,248.51026000976563,240.91925354003905,1.031508509005342,1.0302382229138143,0.007014732802315349,-0.02142178972731157,0.009719587041880251,0.07236046013939457,0.01349668203846104,1
2024-12-20,249.77418518066406,242.20950927734376,1.0312319525599563,1.0440315706188597,0.01881575860588436,0.007014732802315349,-0.02142178972731157,1.422630222577005,0.015495446798208813,1
2024-12-23,250.61481628417968,243.47144775390626,1.029339656030196,1.0418035940611416,0.0030649801250572928,0.01881575860588436,0.007014732802315349,-0.7229823594378939,0.015057183501745121,1
2024-12-24,251.55282287597657,244.7299072265625,1.0278793700644755,1.0483427401281527,0.011478016014876635,0.0030649801250572928,0.01881575860588436,-0.4313415959352698,0.015259733844913156,1
2024-12-26,253.7328857421875,245.92030029296876,1.0317687699629168,1.046581268514103,0.0031756925937183045,0.011478016014876635,0.0030649801250572928,0.1722595944858336,0.006617344789487966,0
2024-12-27,254.88551330566406,246.94674072265624,1.0321477115258784,1.0284296958404642,-0.01324219798159354,0.0031756925937183045,0.011478016014876635,0.555059092194103,0.011959376880952765,0
2024-12-30,254.4304168701172,247.68552017211914,1.0272316956328773,1.0117623833551934,-0.013263394237144177,-0.01324219798159354,0.0031756925937183045,-0.16049467244949278,0.011034666711742434,0
2024-12-31,253.4665740966797,248.223583984375,1.02112204661679,1.0024438913498435,-0.007057799586427715,-0.013263394237144177,-0.01324219798159354,0.11033396611122837,0.010855881130111444,0
2025-01-02,250.614794921875,248.28320388793946,1.0093908528544198,0.975909452854252,-0.02623592067791336,-0.007057799586427715,-0.013263394237144177,0.41184680109521876,0.010703359991941927,0
2025-01-03,247.5026824951172,248.30059204101562,0.9967865177471401,0.9738801495094744,-0.0020095092420736593,-0.02623592067791336,-0.007057799586427715,-0.27801229622161183,0.009074435818237064,1
2025-01-06,245.39813232421875,248.3979690551758,0.9879232638561118,0.9800587803583354,0.006739006166805561,-0.0020095092420736593,-0.02623592067791336,0.1193094142992388,0.012385436090330538,0
2025-01-07,243.4128204345703,248.36666946411134,0.9800542921470513,0.9690202525280821,-0.011387714951863415,0.006739006166805561,-0.0020095092420736593,-0.09300797414175854,0.012227397285460339,1
2025-01-08,241.8786193847656,248.16545562744142,0.9746667551824219,0.9717678457517412,0.0020229888322238487,-0.011387714951863415,0.006739006166805561,-0.07898717446641867,0.013047440573481698,0
2025-01-10,240.4875061035156,247.6229217529297,0.9711843491753418,0.9504223501883675,-0.024103789970141398,0.0020229888322238487,-0.011387714951863415,0.6399868186420543,0.012237558105697568,0
2025-01-13,238.70688171386718,247.02225799560546,0.9663375424173873,0.9428781747922353,-0.010344173195219075,-0.024103789970141398,0.0020229888322238487,-0.19575472080296996,0.012168501898181203,0
2025-01-14,236.3777648925781,246.29291763305665,0.9597424366247884,0.9411518151512875,-0.004778069660643203,-0.010344173195219075,-0.024103789970141398,-0.20542527105199004,0.009648636229499118,1
2025-01-15,235.51527404785156,245.78317413330078,0.9582237469197936,0.9616601273602602,0.01967588958356803,-0.004778069660643203,-0.010344173195219075,0.010059515205919523,0.01612930133387308,0
2025-01-16,232.64561157226564,244.65140533447266,0.950926937264908,0.9270778457906924,-0.040400176086877626,0.01967588958356803,-0.004778069660643203,0.8015439847358907,0.022423933982006206,1
2025-01-17,231.28033447265625,243.48386459350587,0.9498795119700301,0.9385425770877871,0.007535246075507596,-0.040400176086877626,0.01967588958356803,-0.045580281803980216,0.02261427043215745,0
2025-01-21,228.94326782226562,242.22142944335937,0.9451817221473433,0.9133236601253368,-0.03191585897303639,0.007535246075507596,-0.040400176086877626,0.43192924922943043,0.02559240451464503,1
2025-01-22,227.06526794433594,240.93166961669922,0.9424467456087301,0.9231207647107674,0.005345038978352035,-0.03191585897303639,0.007535246075507596,-0.3461176868861553,0.026491116377371036,0
2025-01-23,224.2413116455078,239.39995574951172,0.936680672907623,0.9283213789664693,-0.0007595467500303155,0.005345038978352035,-0.03191585897303639,-0.06068785915339214,0.022427816533776106,0
2025-01-24,223.1522705078125,237.78576889038087,0.9384593180203546,0.9309459231797903,-0.003934505603846894,-0.0007595467500303155,0.005345038978352035,-0.09192194545345878,0.01586985855392011,1
2025-01-27,223.12842407226563,236.3777648925781,0.9439484469855545,0.9662530724112108,0.03178021567167488,-0.003934505603846894,-0.0007595467500303155,0.7343152113700893,0.022766080765412113,1
2025-01-28,226.2325866699219,235.34635467529296,0.9612750831941063,1.0059530168415878,0.03654381265795292,0.03178021567167488,-0.003934505603846894,-0.2019303545940795,0.018964100963572466,1
2025-01-29,229.31886596679686,234.5400077819824,0.9777388008785313,1.0140718670269249,0.004616938597307829,0.03654381265795292,0.03178021567167488,-0.39918713576972453,0.01904781778572521,0
2025-01-30,232.0871795654297,233.81414642333985,0.992613933398267,1.0096979530554884,-0.00739469985135166,0.004616938597307829,0.03654381265795292,0.22363315386458726,0.02047992043220187,0
2025-01-31,234.71438903808593,233.09772262573242,1.0069355736046777,1.0060232972695107,-0.006692283946946764,-0.00739469985135166,0.004616938597307829,0.8139217331467186,0.021056225077313834,0
2025-02-03,234.34673156738282,232.31074905395508,1.0087640478183593,0.9752560100910905,-0.03385597605877966,-0.006692283946946764,-0.00739469985135166,-0.27631294832200537,0.02546204066889554,1
2025-02-04,233.2616729736328,231.78610229492188,1.006366087802941,0.9979980690352167,0.021008018792029626,-0.03385597605877966,-0.006692283946946764,-0.38317458970509133,0.020054486368132004,0
2025-02-05,231.89241943359374,231.16357955932617,1.0031529182739642,0.9992670831804037,-0.0014176192440016333,0.021008018792029626,-0.03385597605877966,-0.12086368608725173,0.019546536316457537,1
2025-02-06,231.0239685058594,230.7169334411621,1.0013307868656098,1.0044317378181924,0.0032262916511902606,-0.0014176192440016333,0.021008018792029626,-0.24469779380771983,0.01988647485451488,0
2025-02-07,229.360595703125,229.96821670532228,0.9973578044353152,0.9835484169454211,-0.02396888342173864,0.0032262916511902606,-0.0014176192440016333,0.32687725770501874,0.02196232896234464,1
2025-02-10,229.33879699707032,229.52357177734376,0.9991949638163844,0.9866239834967249,0.001187458730378399,-0.02396888342173864,0.0032262916511902606,-0.16600515775476488,0.016044256275079476,1
2025-02-11,229.35384826660157,229.44784393310547,0.9995903397264814,1.0084964622053734,0.021831762511780095,0.001187458730378399,-0.02396888342173864,0.622147869886096,0.0163157462863126,1
